bench,onnx,vnnlib,result
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_51.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_52.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_53.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_54.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_55.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_56.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_57.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_58.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_59.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_60.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_61.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_62.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_63.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_64.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_65.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_66.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_67.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_68.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_69.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_70.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_71.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_72.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_73.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_74.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_75.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_76.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_parallel.onnx,vnnlib/pensieve_parallel_77.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_simple.onnx,vnnlib/pensieve_simple_3.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_simple.onnx,vnnlib/pensieve_simple_14.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_simple.onnx,vnnlib/pensieve_simple_20.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_simple.onnx,vnnlib/pensieve_simple_23.vnnlib,unsat
nn4sys_2023,onnx/pensieve_big_simple.onnx,vnnlib/pensieve_simple_31.vnnlib,unsat
nn4sys_2023,onnx/pensieve_mid_simple.onnx,vnnlib/pensieve_simple_10.vnnlib,unsat
nn4sys_2023,onnx/pensieve_mid_simple.onnx,vnnlib/pensieve_simple_11.vnnlib,unsat
nn4sys_2023,onnx/pensieve_mid_simple.onnx,vnnlib/pensieve_simple_22.vnnlib,unsat
nn4sys_2023,onnx/pensieve_mid_simple.onnx,vnnlib/pensieve_simple_29.vnnlib,unsat
nn4sys_2023,onnx/pensieve_mid_simple.onnx,vnnlib/pensieve_simple_30.vnnlib,unsat
nn4sys_2023,onnx/pensieve_mid_simple.onnx,vnnlib/pensieve_simple_33.vnnlib,unsat
nn4sys_2023,onnx/pensieve_small_parallel.onnx,vnnlib/pensieve_parallel_4.vnnlib,unsat
nn4sys_2023,onnx/pensieve_small_parallel.onnx,vnnlib/pensieve_parallel_8.vnnlib,unsat
nn4sys_2023,onnx/pensieve_small_parallel.onnx,vnnlib/pensieve_parallel_9.vnnlib,unsat
nn4sys_2023,onnx/pensieve_small_parallel.onnx,vnnlib/pensieve_parallel_15.vnnlib,unsat
nn4sys_2023,onnx/pensieve_small_parallel.onnx,vnnlib/pensieve_parallel_26.vnnlib,unsat
nn4sys_2023,onnx/pensieve_small_parallel.onnx,vnnlib/pensieve_parallel_32.vnnlib,unsat
nn4sys_2023,onnx/pensieve_small_simple.onnx,vnnlib/pensieve_simple_1.vnnlib,unsat
nn4sys_2023,onnx/pensieve_small_simple.onnx,vnnlib/pensieve_simple_2.vnnlib,unsat
nn4sys_2023,onnx/pensieve_small_simple.onnx,vnnlib/pensieve_simple_5.vnnlib,unsat
nn4sys_2023,onnx/pensieve_small_simple.onnx,vnnlib/pensieve_simple_6.vnnlib,unsat
nn4sys_2023,onnx/pensieve_small_simple.onnx,vnnlib/pensieve_simple_12.vnnlib,unsat
nn4sys_2023,onnx/pensieve_small_simple.onnx,vnnlib/pensieve_simple_13.vnnlib,unsat
nn4sys_2023,onnx/pensieve_small_simple.onnx,vnnlib/pensieve_simple_18.vnnlib,unsat
nn4sys_2023,onnx/pensieve_small_simple.onnx,vnnlib/pensieve_simple_19.vnnlib,unsat
nn4sys_2023,onnx/pensieve_small_simple.onnx,vnnlib/pensieve_simple_24.vnnlib,unsat
nn4sys_2023,onnx/pensieve_small_simple.onnx,vnnlib/pensieve_simple_27.vnnlib,unsat
nn4sys_2023,onnx/pensieve_small_simple.onnx,vnnlib/pensieve_simple_28.vnnlib,unsat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_1551_eps_0.00198.vnnlib,sat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_2219_eps_0.00350.vnnlib,sat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_5645_eps_0.00350.vnnlib,sat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_5611_eps_0.00039.vnnlib,sat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_4711_eps_0.00350.vnnlib,unsat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_411_eps_0.00350.vnnlib,sat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_4836_eps_0.00350.vnnlib,unsat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_8356_eps_0.00350.vnnlib,unsat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_9613_eps_0.00350.vnnlib,sat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_2809_eps_0.00290.vnnlib,sat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_5209_eps_0.00350.vnnlib,unsat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_7881_eps_0.00305.vnnlib,sat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_9101_eps_0.00350.vnnlib,unsat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_9274_eps_0.00350.vnnlib,sat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_8311_eps_0.00350.vnnlib,unsat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_2748_eps_0.00350.vnnlib,unsat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_9382_eps_0.00350.vnnlib,unsat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_7486_eps_0.00350.vnnlib,unsat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_3612_eps_0.00350.vnnlib,unsat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_6272_eps_0.00350.vnnlib,sat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_5594_eps_0.00350.vnnlib,unsat
sri_resnet_a,onnx/resnet_3b2_bn_mixup_adv_4.0_bs128_lr-1.onnx,vnnlib/cifar10_spec_idx_2724_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_1551_eps_0.00129.vnnlib,sat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_2219_eps_0.00228.vnnlib,sat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_3684_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_6817_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_5807_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_5190_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_9149_eps_0.00350.vnnlib,sat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_6501_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_972_eps_0.00350.vnnlib,sat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_4711_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_4836_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_8356_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_7280_eps_0.00350.vnnlib,sat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_6190_eps_0.00350.vnnlib,sat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_5209_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_8792_eps_0.00350.vnnlib,sat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_7881_eps_0.00134.vnnlib,sat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_9101_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_6004_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_3140_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_8311_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_2748_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_9382_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_7486_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_5594_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_2724_eps_0.00350.vnnlib,unsat
sri_resnet_b,onnx/resnet_3b2_bn_mixup_ssadv_4.0_bs128_lr-1_v2.onnx,vnnlib/cifar10_spec_idx_6283_eps_0.00055.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_1924_sidx_6759_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_3866_sidx_8102_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_5414_sidx_1938_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_1617_sidx_845_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_9376_sidx_6124_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_1864_sidx_887_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_3944_sidx_3039_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_4043_sidx_9475_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_3973_sidx_9461_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_3113_sidx_9370_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_6461_sidx_2771_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_2211_sidx_9985_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_8245_sidx_4991_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_4109_sidx_3134_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_3133_sidx_2042_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_6017_sidx_380_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_3072_sidx_3250_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_9542_sidx_2775_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_762_sidx_4897_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_4912_sidx_9915_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_8213_sidx_7868_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_2476_sidx_1784_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_7196_sidx_2293_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_4880_sidx_5810_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_6432_sidx_7615_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_4329_sidx_5838_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_3839_sidx_962_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_6014_sidx_2164_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_9558_sidx_6082_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_5164_sidx_1240_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_4463_sidx_4146_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_5184_sidx_341_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_9597_sidx_6636_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_7225_sidx_2278_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_5032_sidx_7113_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_4925_sidx_4702_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_9259_sidx_2193_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_2755_sidx_193_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_2899_sidx_6313_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_2210_sidx_992_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_2146_sidx_298_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_7538_sidx_5076_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_6194_sidx_6044_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_3307_sidx_2634_eps_0.0039.vnnlib,unsat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_8667_sidx_4981_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_837_sidx_5947_eps_0.0039.vnnlib,sat
tinyimagenet,onnx/TinyImageNet_resnet_medium.onnx,vnnlib/TinyImageNet_resnet_medium_prop_idx_4733_sidx_9708_eps_0.0039.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_4495.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_5342.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_7624.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_9175.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_6948.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_3493.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_1757.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_3895.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_956.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_1829.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_6943.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_2818.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_7671.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_9010.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_9895.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_3193.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_1808.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_4703.vnnlib,unsat
vit_2023,onnx/ibp_3_3_8.onnx,vnnlib/ibp_3_3_8_3613.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_8835.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_2820.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_2439.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_6058.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_9052.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_1158.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_1298.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_1204.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_3972.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_3944.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_7431.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_3705.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_3844.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_267.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_4142.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_9004.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_4988.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_5757.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_9814.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_4162.vnnlib,unsat
vit_2023,onnx/pgd_2_3_16.onnx,vnnlib/pgd_2_3_16_5383.vnnlib,unsat
yolo_2023,onnx/TinyYOLO.onnx,vnnlib/TinyYOLO_prop_000034_eps_1_255.vnnlib,unsat
yolo_2023,onnx/TinyYOLO.onnx,vnnlib/TinyYOLO_prop_000320_eps_1_255.vnnlib,unsat
yolo_2023,onnx/TinyYOLO.onnx,vnnlib/TinyYOLO_prop_000108_eps_1_255.vnnlib,unsat
yolo_2023,onnx/TinyYOLO.onnx,vnnlib/TinyYOLO_prop_000100_eps_1_255.vnnlib,unsat
yolo_2023,onnx/TinyYOLO.onnx,vnnlib/TinyYOLO_prop_000305_eps_1_255.vnnlib,unsat
yolo_2023,onnx/TinyYOLO.onnx,vnnlib/TinyYOLO_prop_000003_eps_1_255.vnnlib,unsat
yolo_2023,onnx/TinyYOLO.onnx,vnnlib/TinyYOLO_prop_000438_eps_1_255.vnnlib,unsat
yolo_2023,onnx/TinyYOLO.onnx,vnnlib/TinyYOLO_prop_000038_eps_1_255.vnnlib,unsat
